classification,item_type,path,paths_json,size_bytes,allocated_bytes,inode_count,file_count,oldest_mtime_utc,newest_mtime_utc,reason
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f02_empirical_p3_touch/__pycache__,"[""research/families/f02_empirical_p3_touch/__pycache__""]",27578,32768,2,2,2026-07-28T11:40:09.472277Z,2026-07-28T19:47:03.406488Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f02_empirical_p3_touch/audit/__pycache__,"[""research/families/f02_empirical_p3_touch/audit/__pycache__""]",726256,778240,22,22,2026-07-28T11:41:00.595799Z,2026-08-04T10:59:41.759662Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f03_causal_13_head/__pycache__,"[""research/families/f03_causal_13_head/__pycache__""]",130782,139264,4,4,2026-07-28T11:40:09.472495Z,2026-08-01T22:07:15.544108Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f03_causal_13_head/audit/__pycache__,"[""research/families/f03_causal_13_head/audit/__pycache__""]",1160876,1228800,35,35,2026-08-01T22:12:10.166826Z,2026-08-05T04:01:28.945194Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f04_external_market_alpha/__pycache__,"[""research/families/f04_external_market_alpha/__pycache__""]",220669,233472,6,6,2026-07-28T11:40:09.472714Z,2026-07-28T18:36:40.071225Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f04_external_market_alpha/audit/__pycache__,"[""research/families/f04_external_market_alpha/audit/__pycache__""]",238307,258048,9,9,2026-07-28T11:41:00.408994Z,2026-08-02T19:54:23.203705Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f05_fill_quality_quote_ev/__pycache__,"[""research/families/f05_fill_quality_quote_ev/__pycache__""]",158250,167936,4,4,2026-07-28T11:40:09.473011Z,2026-07-28T19:37:32.156708Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f05_fill_quality_quote_ev/audit/__pycache__,"[""research/families/f05_fill_quality_quote_ev/audit/__pycache__""]",563288,598016,17,17,2026-07-28T11:41:00.075439Z,2026-08-04T02:44:24.427915Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f06_placement_fill_cif/__pycache__,"[""research/families/f06_placement_fill_cif/__pycache__""]",441,4096,1,1,2026-07-28T11:44:58.906408Z,2026-07-28T11:44:58.906557Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f06_placement_fill_cif/audit/__pycache__,"[""research/families/f06_placement_fill_cif/audit/__pycache__""]",941972,1007616,31,31,2026-07-28T11:40:09.247687Z,2026-07-30T16:59:16.754623Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f07_active_order_continuation/__pycache__,"[""research/families/f07_active_order_continuation/__pycache__""]",262,4096,1,1,2026-07-28T11:40:09.473321Z,2026-07-28T11:40:09.473355Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f07_active_order_continuation/audit/__pycache__,"[""research/families/f07_active_order_continuation/audit/__pycache__""]",845582,884736,19,19,2026-07-28T11:40:59.422717Z,2026-08-05T04:08:54.600406Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f08_side_taker_lifecycle/__pycache__,"[""research/families/f08_side_taker_lifecycle/__pycache__""]",263,4096,1,1,2026-07-28T11:40:09.473578Z,2026-07-28T11:40:09.473619Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f08_side_taker_lifecycle/audit/__pycache__,"[""research/families/f08_side_taker_lifecycle/audit/__pycache__""]",192840,212992,8,8,2026-07-28T11:41:00.091015Z,2026-07-28T19:42:42.631284Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f09_campaign_action_uplift/__pycache__,"[""research/families/f09_campaign_action_uplift/__pycache__""]",15505,20480,2,2,2026-07-28T11:40:09.473856Z,2026-07-28T11:40:59.399981Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f09_campaign_action_uplift/audit/__pycache__,"[""research/families/f09_campaign_action_uplift/audit/__pycache__""]",2354186,2502656,72,72,2026-07-28T11:41:00.098522Z,2026-08-04T06:59:45.010555Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f10_live_replay_attribution/__pycache__,"[""research/families/f10_live_replay_attribution/__pycache__""]",261,4096,1,1,2026-07-28T11:40:09.474120Z,2026-07-28T11:40:09.474157Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/families/f10_live_replay_attribution/audit/__pycache__,"[""research/families/f10_live_replay_attribution/audit/__pycache__""]",999356,1048576,22,22,2026-07-28T11:41:00.045017Z,2026-08-02T21:51:35.389596Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/governance/__pycache__,"[""research/governance/__pycache__""]",19562,28672,3,3,2026-07-28T18:36:23.448528Z,2026-08-02T12:11:02.344363Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/system_engineering/__pycache__,"[""research/system_engineering/__pycache__""]",253,4096,1,1,2026-07-28T11:40:09.474384Z,2026-07-28T11:40:09.474428Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,research/system_engineering/audit/__pycache__,"[""research/system_engineering/audit/__pycache__""]",54080,65536,4,4,2026-07-28T11:41:00.294046Z,2026-07-28T18:36:39.972812Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,scripts/__pycache__,"[""scripts/__pycache__""]",530912,573440,20,20,2026-07-17T08:50:42.387696Z,2026-08-05T04:16:21.928873Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,strategy/__pycache__,"[""strategy/__pycache__""]",1046786,1093632,26,26,2026-07-17T08:15:25.854147Z,2026-08-04T22:22:17.190654Z,interpreter/test/linter cache; reproducible and never a research artifact
safely_unreferenced_deletion_candidate,repo_ephemeral_cache,tests/__pycache__,"[""tests/__pycache__""]",9233122,10268672,510,510,2026-07-17T08:15:26.030624Z,2026-08-05T04:08:18.321155Z,interpreter/test/linter cache; reproducible and never a research artifact
superseded_but_referenced,legacy_directory_cache,${NARROWGATE_CACHE_ROOT}/window_cache/components_v1,"[""${NARROWGATE_CACHE_ROOT}/window_cache/components_v1""]",2414336746,2414342144,4,4,2026-08-01T22:19:25.868034Z,2026-08-02T13:41:14.811024Z,legacy component reader/default path remains in code and a frozen F09 failure records component reads
superseded_but_referenced,legacy_directory_cache,${NARROWGATE_CACHE_ROOT}/window_cache/request_state_mechanics_v1,"[""${NARROWGATE_CACHE_ROOT}/window_cache/request_state_mechanics_v1""]",2856370,2863104,4,4,2026-07-28T00:50:56.925889Z,2026-07-28T00:51:58.673536Z,historical request-state cache retained for frozen reproduction
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-17_tick_window_v12_1acf0698c50e3ba0.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-17_tick_window_v12_1acf0698c50e3ba0.pkl""]",1204149607,1204150272,1,1,2026-07-29T05:52:40.923294Z,2026-07-29T05:52:40.923294Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-17_tick_window_v12_b1522e84afebf489.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-17_tick_window_v12_b1522e84afebf489.pkl""]",634583252,634585088,1,1,2026-07-28T21:36:47.702822Z,2026-07-28T21:36:47.702822Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-17_tick_window_v12_fef1efbe04d95018.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-17_tick_window_v12_fef1efbe04d95018.pkl""]",1204149607,1204150272,1,1,2026-07-30T22:23:13.363938Z,2026-07-30T22:23:13.363938Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-18_tick_window_v12_1c6e122092dff419.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-18_tick_window_v12_1c6e122092dff419.pkl""]",608821069,608821248,1,1,2026-07-28T21:41:30.498621Z,2026-07-28T21:41:30.498621Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-18_tick_window_v12_8f7bc878c55db8ed.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-18_tick_window_v12_8f7bc878c55db8ed.pkl""]",1183477312,1183477760,1,1,2026-07-30T23:13:37.537853Z,2026-07-30T23:13:37.537853Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-18_tick_window_v12_df449823c15b6b5c.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-18_tick_window_v12_df449823c15b6b5c.pkl""]",1183477312,1183477760,1,1,2026-07-29T08:08:04.313889Z,2026-07-29T08:08:04.313889Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-19_tick_window_v12_731f446de42fe700.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-19_tick_window_v12_731f446de42fe700.pkl""]",1184937352,1184940032,1,1,2026-07-30T23:21:07.908374Z,2026-07-30T23:21:07.908374Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-19_tick_window_v12_bc89b5df7c1ddc1f.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-19_tick_window_v12_bc89b5df7c1ddc1f.pkl""]",617011781,617013248,1,1,2026-07-28T21:41:31.525615Z,2026-07-28T21:41:31.525615Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-19_tick_window_v12_c24b1a2a36e97aa8.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-19_tick_window_v12_c24b1a2a36e97aa8.pkl""]",1184937352,1184940032,1,1,2026-07-29T08:08:05.596242Z,2026-07-29T08:08:05.596242Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-20_tick_window_v12_02c953fb91e60772.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-20_tick_window_v12_02c953fb91e60772.pkl""]",1196254676,1196257280,1,1,2026-07-30T23:05:14.174685Z,2026-07-30T23:05:14.174685Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-20_tick_window_v12_76fc9d0dd60b31b3.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-20_tick_window_v12_76fc9d0dd60b31b3.pkl""]",1196254676,1196257280,1,1,2026-07-29T08:08:07.421822Z,2026-07-29T08:08:07.421822Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-20_tick_window_v12_ee0cc7a987a2c133.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-20_tick_window_v12_ee0cc7a987a2c133.pkl""]",627250353,627253248,1,1,2026-07-28T21:41:32.326486Z,2026-07-28T21:41:32.326486Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-22_tick_window_v12_436769fb8bdb4868.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-22_tick_window_v12_436769fb8bdb4868.pkl""]",1213882067,1213882368,1,1,2026-07-30T23:29:41.232276Z,2026-07-30T23:29:41.232276Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-22_tick_window_v12_d6929dd387d48bcf.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-22_tick_window_v12_d6929dd387d48bcf.pkl""]",1213882067,1213882368,1,1,2026-07-29T08:08:08.368504Z,2026-07-29T08:08:08.368504Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-22_tick_window_v12_db0530bfc6df538a.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-22_tick_window_v12_db0530bfc6df538a.pkl""]",645476992,645480448,1,1,2026-07-28T21:41:33.805432Z,2026-07-28T21:41:33.805432Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-23_tick_window_v12_aaafe4788a17d800.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-23_tick_window_v12_aaafe4788a17d800.pkl""]",1213991921,1213992960,1,1,2026-07-30T23:32:43.331747Z,2026-07-30T23:32:43.331747Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-23_tick_window_v12_e5af2ed5e761b244.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-23_tick_window_v12_e5af2ed5e761b244.pkl""]",1213991921,1213992960,1,1,2026-07-29T08:08:07.842249Z,2026-07-29T08:08:07.842249Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-23_tick_window_v12_f00bf77ff77710f8.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-04-23_tick_window_v12_f00bf77ff77710f8.pkl""]",637023966,637026304,1,1,2026-07-28T21:41:33.176175Z,2026-07-28T21:41:33.176175Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-01_tick_window_v12_026a130808f46bb9.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-01_tick_window_v12_026a130808f46bb9.pkl""]",1202376680,1202376704,1,1,2026-07-30T23:40:10.554595Z,2026-07-30T23:40:10.554595Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-01_tick_window_v12_3cc7e74e934df79e.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-01_tick_window_v12_3cc7e74e934df79e.pkl""]",1202376680,1202376704,1,1,2026-07-29T08:08:07.092011Z,2026-07-29T08:08:07.092011Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-01_tick_window_v12_69218b4fcf860cff.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-01_tick_window_v12_69218b4fcf860cff.pkl""]",630441445,630444032,1,1,2026-07-28T21:41:45.678245Z,2026-07-28T21:41:45.678245Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-02_tick_window_v12_3d99bb15bee7a731.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-02_tick_window_v12_3d99bb15bee7a731.pkl""]",1174995314,1174999040,1,1,2026-07-30T23:42:55.937723Z,2026-07-30T23:42:55.937723Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-02_tick_window_v12_e86f0c7bc141486e.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-02_tick_window_v12_e86f0c7bc141486e.pkl""]",598116799,598118400,1,1,2026-07-28T21:41:48.484149Z,2026-07-28T21:41:48.484149Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-02_tick_window_v12_ece24cdd57564b12.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-02_tick_window_v12_ece24cdd57564b12.pkl""]",1174995314,1174999040,1,1,2026-07-29T08:08:03.834011Z,2026-07-29T08:08:03.834011Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-03_tick_window_v12_0f1780797bc0efcc.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-03_tick_window_v12_0f1780797bc0efcc.pkl""]",603313677,603316224,1,1,2026-07-28T21:41:50.991482Z,2026-07-28T21:41:50.991482Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-03_tick_window_v12_6fb23c84e8adec49.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-03_tick_window_v12_6fb23c84e8adec49.pkl""]",1164337632,1164341248,1,1,2026-07-29T08:11:19.230653Z,2026-07-29T08:11:19.230653Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-03_tick_window_v12_f3bebebe1d5f2c83.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-03_tick_window_v12_f3bebebe1d5f2c83.pkl""]",1164337632,1164341248,1,1,2026-07-30T23:48:53.584598Z,2026-07-30T23:48:53.584598Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-04_tick_window_v12_0097fbd39ddc10e3.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-04_tick_window_v12_0097fbd39ddc10e3.pkl""]",1207176904,1207177216,1,1,2026-07-30T23:50:04.977114Z,2026-07-30T23:50:04.977114Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-04_tick_window_v12_adb0f60d3917b2c2.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-04_tick_window_v12_adb0f60d3917b2c2.pkl""]",646504293,646504448,1,1,2026-07-28T21:41:56.870331Z,2026-07-28T21:41:56.870331Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-05_tick_window_v12_cec801cd47edd6bd.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-05_tick_window_v12_cec801cd47edd6bd.pkl""]",647206724,647208960,1,1,2026-07-28T21:41:58.981770Z,2026-07-28T21:41:58.981770Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-05_tick_window_v12_e8861c814229a8a9.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-05_tick_window_v12_e8861c814229a8a9.pkl""]",1220802071,1220804608,1,1,2026-07-30T23:55:59.031434Z,2026-07-30T23:55:59.031434Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-06_tick_window_v12_8d768cf5a24eb293.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-06_tick_window_v12_8d768cf5a24eb293.pkl""]",639962892,639963136,1,1,2026-07-28T21:41:58.802347Z,2026-07-28T21:41:58.802347Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-06_tick_window_v12_fa0a5abaece3dbb7.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-06_tick_window_v12_fa0a5abaece3dbb7.pkl""]",1214328234,1214328832,1,1,2026-07-31T00:00:15.840110Z,2026-07-31T00:00:15.840110Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-13_tick_window_v12_384bf6f4d52e33b1.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-13_tick_window_v12_384bf6f4d52e33b1.pkl""]",648348683,648351744,1,1,2026-07-28T21:42:09.937890Z,2026-07-28T21:42:09.937890Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-13_tick_window_v12_b760a622fc564c12.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-13_tick_window_v12_b760a622fc564c12.pkl""]",1228965945,1228967936,1,1,2026-07-31T00:07:12.659979Z,2026-07-31T00:07:12.659979Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-29_tick_window_v12_0b6a7c2cb91e369f.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-29_tick_window_v12_0b6a7c2cb91e369f.pkl""]",1190018031,1190019072,1,1,2026-07-31T00:11:33.908456Z,2026-07-31T00:11:33.908456Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-29_tick_window_v12_7a09804f6abbfe1c.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-29_tick_window_v12_7a09804f6abbfe1c.pkl""]",624100076,624103424,1,1,2026-07-28T21:42:08.637047Z,2026-07-28T21:42:08.637047Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-30_tick_window_v12_b5bdb1f3f4020e10.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-30_tick_window_v12_b5bdb1f3f4020e10.pkl""]",1175345869,1175347200,1,1,2026-07-31T00:18:21.458229Z,2026-07-31T00:18:21.458229Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-30_tick_window_v12_fd738acb56a8e293.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-30_tick_window_v12_fd738acb56a8e293.pkl""]",603805642,603807744,1,1,2026-07-28T21:42:09.762931Z,2026-07-28T21:42:09.762931Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-31_tick_window_v12_393bc8c17b7e95ea.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-31_tick_window_v12_393bc8c17b7e95ea.pkl""]",1171334897,1171337216,1,1,2026-07-31T00:21:07.605930Z,2026-07-31T00:21:07.605930Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-31_tick_window_v12_4db8b46e63cb7bea.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-05-31_tick_window_v12_4db8b46e63cb7bea.pkl""]",603343843,603344896,1,1,2026-07-28T21:42:20.389424Z,2026-07-28T21:42:20.389424Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-06-02_tick_window_v12_4fd8e978e7745fc6.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-06-02_tick_window_v12_4fd8e978e7745fc6.pkl""]",649242628,649244672,1,1,2026-07-28T21:42:25.566266Z,2026-07-28T21:42:25.566266Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-06-02_tick_window_v12_c1c2073d52590879.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-06-02_tick_window_v12_c1c2073d52590879.pkl""]",1214835879,1214836736,1,1,2026-07-29T08:11:57.994421Z,2026-07-29T08:11:57.994421Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-06-02_tick_window_v12_fdb4bb8b12f70aa0.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-06-02_tick_window_v12_fdb4bb8b12f70aa0.pkl""]",1214835879,1214836736,1,1,2026-07-31T00:25:24.021883Z,2026-07-31T00:25:24.021883Z,v12 variant identity remains unresolved against version/day semantic bindings
superseded_but_referenced,legacy_window_v12,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-06-03_tick_window_v12_235b920f0114245d.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2026-06-03_tick_window_v12_235b920f0114245d.pkl""]",652434234,652435456,1,1,2026-07-28T21:42:27.094861Z,2026-07-28T21:42:27.094861Z,v12 variant identity remains unresolved against version/day semantic bindings
